,Country,Sub-national region,latitude,longitude,MPI_Region,PercPoverty,popDensity,precipitation,TimeToCity,Temperature
0,Afghanistan,Badakhshan,36.7347725,70.8119953,0.387,67.5,24.8333339691162,446.5,182.0,18.0
1,Afghanistan,Badghis,35.1671339,63.7695384,0.466,79.3,7.67166662216187,302.5,237.0,29.0
2,Afghanistan,Baghlan,35.8042947,69.2877535,0.3,59.7,35.9266662597656,533.0,308.0,23.0
3,Afghanistan,Balkh,36.7550603,66.8975372,0.301,55.7,251.66667175293,201.0,0.0,26.0
4,Afghanistan,Bamyan,34.8100067,67.8212104,0.325,61.0,41.5,145.5,250.0,22.0
5,Afghanistan,Daykundi,33.669495,66.0463534,0.313,65.1,17.0,202.5,672.0,23.0
6,Afghanistan,Farah,32.4464635,62.1454133,0.319,61.4,39.5499992370605,70.5,313.0,33.0
7,Afghanistan,Faryab,36.0795613,64.905955,0.25,49.4,100.809997558594,317.5,169.0,35.0
8,Afghanistan,Ghazni,33.5450587,68.4173972,0.245,47.4,4049.83325195313,189.5,126.0,25.0
9,Afghanistan,Ghor,34.0995776,64.905955,0.384,74.6,7.66666650772095,198.5,528.0,20.0
10,Afghanistan,Helmand,31.3636474,63.9586111,0.261,61.8,21.1666660308838,72.5,374.0,37.0
11,Afghanistan,Herat,34.352865,62.2040287,0.353,63.3,942.716674804688,211.0,4.0,27.0
12,Afghanistan,Jawzjan,36.8969692,65.6658568,0.293,60.9,15.5,242.5,324.0,32.0
13,Afghanistan,Kabul,34.5553494,69.207486,0.117,25.3,399.178344726563,238.5,6.0,24.0
14,Afghanistan,Kandahar,31.628871,65.7371749,0.437,72.1,811.158325195313,120.5,3.0,32.0
15,Afghanistan,Kapisa,34.9810572,69.6214562,0.28,53.6,191.800003051758,405.5,184.0,25.0
16,Afghanistan,Khost,33.3338472,69.9371673,0.296,57.8,181.169998168945,396.0,128.0,27.0
17,Afghanistan,Kunarha,34.8465893,71.097317,0.269,58.3,121.608329772949,637.5,48.0,27.0
18,Afghanistan,Kunduz,36.7285907,68.8680663,0.294,60.5,431.950012207031,318.5,3.0,29.0
19,Afghanistan,Laghman,34.6897687,70.1455805,0.369,70.4,221.16667175293,310.0,32.0,32.0
20,Afghanistan,Logar,34.0145518,69.1923916,0.187,41.4,65.7483291625977,273.5,115.0,28.0
21,Afghanistan,Nangarhar,34.1718313,70.6216794,0.287,54.9,140.024993896484,379.0,73.0,31.0
22,Afghanistan,Nimroz,31.0261488,62.4504154,0.231,45.4,2.83333325386047,51.5,631.0,36.0
23,Afghanistan,Nooristan,35.3250223,70.9071236,0.611,93.7,4.58166646957398,723.5,893.0,14.0
24,Afghanistan,Paktika,32.2645386,68.5247149,0.137,28.1,6.52333354949951,232.5,542.0,26.0
25,Afghanistan,Paktya,33.706199,69.3831079,0.218,45.2,100.666664123535,352.5,27.0,21.0
26,Afghanistan,Panjsher,35.5025772,69.9550338,0.12,25.8,24.8333339691162,756.5,711.0,12.0
27,Afghanistan,Parwan,34.9630977,68.8108849,0.294,58.6,74.3333358764649,333.0,274.0,29.0
28,Afghanistan,Samangan,35.9807296,67.5708536,0.35,64.3,33.6666679382324,307.5,250.0,23.0
29,Afghanistan,Sar-E-Pul,35.6707473,66.0463534,0.341,67.8,10.5,253.0,273.0,21.0
30,Afghanistan,Takhar,36.6698013,69.4784541,0.361,65.1,210.160003662109,403.0,345.0,30.0
31,Afghanistan,Urozgan,32.9271287,66.1415263,0.624,94.5,11.6666669845581,176.5,310.0,27.0
32,Afghanistan,Wardak,34.3513494,68.2385339,0.34,67.9,34.8250007629395,301.0,451.0,20.0
33,Afghanistan,Zabul,32.1918782,67.1894488,0.175,34.6,17.6666660308838,176.5,513.0,30.0
34,Angola,Bengo,-9.1076245,13.6873112,0.269,54.4,6.5,606.5,50.0,28.0
35,Angola,Benguela,-12.5905158,13.416501,0.31,56.5,23.0,297.5,2.0,33.0
36,Angola,Bié,-12.4012884,16.9329375,0.423,75.5,21.6666660308838,1304.0,172.0,30.0
37,Angola,Cabinda,-5.5775197,12.1927103,0.127,26.6,31.3333339691162,822.0,51.0,26.0
38,Angola,Cuando Cubango,-14.6595673,17.6984751,0.38,70.4,0.333333343267441,1056.5,401.0,31.0
39,Angola,Cuanza Norte,-9.3005898,14.9134098,0.311,61.0,22.1666660308838,1110.5,240.0,28.0
40,Angola,Cuanza Sul,-11.3590322,15.1157399,0.423,73.3,16.6666660308838,1215.0,252.0,29.0
41,Angola,Cunene,-16.7518119,14.9702692,0.421,72.7,3.83333325386047,626.0,329.0,31.0
42,Angola,Huambo,-12.7739761,15.7468535,0.342,62.5,64.6666641235352,1359.5,1.0,31.0
43,Angola,Huíla,-14.9140037,13.5049046,0.372,63.2,15.5,851.0,0.0,31.0
44,Angola,Luanda,-8.8399876,13.2894368,0.07,15.6,831.5,415.5,8.0,32.0
45,Angola,Luanda Norte,-8.4491185,20.7178266,0.394,71.7,3.5,1544.5,474.0,29.0
46,Angola,Lunda Sul,-10.2866578,20.7122465,0.315,63.1,2.33333325386047,1421.5,3082.0,27.0
47,Angola,Malanje,-9.5418224,16.3346061,0.296,55.1,14.5,1152.5,434.0,30.0
48,Angola,Moxico,-13.6969242,19.8642763,0.363,66.9,1.83333337306976,1127.5,613.0,30.0
49,Angola,Namibe,-15.1978317,12.1575544,0.253,46.9,2.16666674613953,82.0,183.0,30.0
50,Angola,Uíge,-7.6092767,15.0552391,0.371,70.1,18.5,1471.5,369.0,28.0
51,Angola,Zaire,-6.2649292,14.2343282,0.179,38.4,6.66666650772095,1343.0,319.0,29.0
52,Bangladesh,Barisal,22.7010021,90.3534511,0.224,46.5,2884.18334960938,1966.5,4.0,28.0
53,Bangladesh,Chittagong,22.356851,91.7831819,0.186,38.9,3989.625,2391.0,5.0,29.0
54,Bangladesh,Dhaka,23.810332,90.4125181,0.174,36.6,13986.69140625,1902.5,13.0,30.0
55,Bangladesh,Khulna,22.845641,89.5403279,0.156,35.7,3799.93334960938,1529.5,7.0,28.0
56,Bangladesh,Rajshahi,24.3635886,88.6241351,0.192,41.4,2303.54174804688,1292.5,3.0,28.0
57,Bangladesh,Rangpur,25.7438916,89.275227,0.206,45.7,2220.89013671875,1880.5,5.0,26.0
58,Bangladesh,Sylhet,24.8949294,91.8687063,0.32,61.9,1519.58337402344,3116.0,10.0,29.0
59,Belize,Belize (excluding Belize City South Side),17.4891317,-88.188656,0.005,1.4,14.5949993133545,1422.0,227.0,
60,Belize,Belize City South Side,17.4891317,-88.188656,0.005,1.3,14.5949993133545,1422.0,227.0,
61,Belize,Cayo,17.0984445,-88.9413865,0.054,13.6,9.0,1319.5,558.0,27.0
62,Belize,Corozal,18.4030802,-88.3967536,0.026,6.2,17.1666660308838,1019.0,170.0,29.0
63,Belize,Orange Walk,18.0842472,-88.5710266,0.019,4.4,7.5,1202.0,212.0,28.0
64,Belize,Stann Creek,16.8116631,-88.4016041,0.013,3.6,10.3333330154419,1808.0,179.0,25.0
65,Belize,Toledo,16.2491923,-88.864698,0.019,4.9,4.0,2727.0,345.0,26.0
66,Benin,Alibori,10.9681093,2.7779813,0.528,92.7,28.2133331298828,1156.0,363.0,35.0
67,Benin,Atacora,10.7954931,1.6760691,0.454,85.7,21.1666660308838,1223.0,108.0,31.0
68,Benin,Atlantique,6.6588391,2.2236667,0.278,57.3,174.785003662109,1139.0,145.0,28.0
69,Benin,Borgou,9.5340864,2.7779813,0.351,71.4,15.5349998474121,1168.0,192.0,32.0
70,Benin,Collines,8.3022297,2.302446,0.292,62.0,36.9300003051758,1100.5,206.0,29.0
71,Benin,Couffo,7.0035894,1.7538817,0.345,71.2,228.091674804688,1047.0,66.0,30.0
72,Benin,Donga,9.7191867,1.6760691,0.335,70.2,413.848327636719,1293.5,2.0,34.0
73,Benin,Littoral,6.3806973,2.4406387,0.083,20.1,8959.55859375,1219.0,6.0,29.0
74,Benin,Mono,6.6607182,1.7538817,0.259,56.1,224.328338623047,1054.5,130.0,27.0
75,Benin,Ouémé,6.6148152,2.4999918,0.238,51.6,329.450012207031,1213.5,39.0,28.0
76,Benin,Plateau,7.3445141,2.539603,0.347,71.8,50.6666679382324,1048.0,305.0,30.0
77,Benin,Zou,7.3469268,2.0665197,0.334,67.3,50.3883323669434,1068.0,60.0,30.0
78,Bhutan,Bumthang,27.641839,90.6773046,0.042,10.7,17.6666660308838,541.0,275.0,11.0
79,Bhutan,Chukha,27.0784304,89.4742177,0.121,26.1,15.1666669845581,1147.5,652.0,12.0
80,Bhutan,Dagana,27.0322861,89.8879304,0.222,48.8,55.8333320617676,1856.5,591.0,17.0
81,Bhutan,Haa,27.2651669,89.1705998,0.059,14.9,17.8333339691162,664.0,838.0,11.0
82,Bhutan,Lhuntse,27.8264989,91.135302,0.151,36.1,24.3333339691162,752.0,509.0,16.0
83,Bhutan,Mongar,27.2617059,91.2891036,0.165,37.4,93.8333358764648,1239.0,627.0,16.0
84,Bhutan,Paro,27.428684,89.4163654,0.026,6.5,46.3333320617676,887.0,88.0,22.0
85,Bhutan,Pemagatshel,27.002382,91.3469247,0.128,31.0,163.134994506836,1663.0,326.0,19.0
86,Bhutan,Punakha,27.5920869,89.8797459,0.088,19.5,64.3499984741211,1291.0,300.0,23.0
87,Bhutan,Samdrup Jongkhar,26.8035682,91.5039207,0.149,34.5,203.794998168945,1984.0,175.0,25.0
88,Bhutan,Samtse,27.0291832,89.0561532,0.197,43.2,224.33332824707,1933.5,904.0,15.0
89,Bhutan,Sarpang,26.9373041,90.4879916,0.102,23.3,152.241668701172,2460.0,606.0,21.0
90,Bhutan,Thimphu,27.4727924,89.6392863,0.016,4.3,87.6666641235352,885.0,10.0,20.0
91,Bhutan,Trashigang,27.3325014,91.5523435,0.132,30.2,67.8333358764649,1208.0,487.0,22.0
92,Bhutan,Trashiyangtse,27.6825285,91.4821482,0.121,29.3,67.8333358764649,652.0,695.0,14.0
93,Bhutan,Trongsa,27.5002269,90.5080634,0.148,34.5,29.7566680908203,789.0,161.0,18.0
94,Bhutan,Tsirang,27.032207,90.1869644,0.196,46.0,235.5,1992.5,643.0,22.0
95,Bhutan,Wangdi,27.4879018,89.8996196,0.099,22.7,32.3666687011719,1566.0,59.0,24.0
96,Bhutan,Zhemgang,27.076975,90.8294002,0.184,42.1,38.0,1944.0,910.0,17.0
97,"Bolivia, Plurinational State of",Beni,-14.3782747,-65.0957792,0.099,23.3,0.16666667163372,1603.5,215.0,27.0
98,"Bolivia, Plurinational State of",Chuquisaca,-20.0249144,-64.1478236,0.145,31.8,5.66666650772095,889.5,1422.0,23.0
99,"Bolivia, Plurinational State of",Cochabamba,-17.4139766,-66.1653224,0.105,23.3,1425.0,568.5,4.0,32.0
100,"Bolivia, Plurinational State of",La Paz,-16.489689,-68.1192936,0.077,18.4,329.5,519.0,3.0,24.0
101,"Bolivia, Plurinational State of",Oruro,-17.9646772,-67.1060353,0.073,17.2,39.1666679382324,297.0,7.0,28.0
102,"Bolivia, Plurinational State of",Pando,-10.7988901,-66.9988011,0.087,21.8,0.0,1680.0,299.0,26.0
103,"Bolivia, Plurinational State of",Potosí,-19.5722805,-65.7550063,0.168,36.2,47.1666679382324,440.0,1.0,26.0
104,"Bolivia, Plurinational State of",Santa Cruz,-17.8145819,-63.1560853,0.043,10.4,283.833343505859,1275.5,2.0,32.0
105,"Bolivia, Plurinational State of",Tarija,-21.5213825,-64.7280952,0.081,18.4,128.16667175293,568.5,3.0,29.0
106,Brazil,Acre,-9.0237964,-70.8119953,0.072,15.6,0.666666686534882,1761.5,1036.0,25.0
107,Brazil,Alagoas,-9.5713058,-36.7819505,0.042,9.4,75.6283340454102,405.0,184.0,31.0
108,Brazil,Amapá,0.9019925,-52.0029565,0.022,5.1,0.0,1800.0,157.0,25.0
109,Brazil,Amazonas,-3.4168427,-65.8560646,0.044,10.3,0.5,2702.0,3787.0,26.0
110,Brazil,Bahia,-12.579738,-41.7007272,0.029,7.0,15.493332862854,526.5,218.0,29.0
111,Brazil,Ceará,-5.4983977,-39.3206241,0.029,7.0,10.1283340454102,595.5,87.0,28.0
112,Brazil,Distrito Federal,-15.7997654,-47.8644715,0.008,2.3,375.0,1318.0,5.0,31.0
113,Brazil,Espírito Santo,-19.1834229,-40.3088626,0.018,4.8,23.4833335876465,920.5,44.0,26.0
114,Brazil,Goiás,-15.8270369,-49.8362237,0.017,4.1,9.25833320617676,1419.5,124.0,30.0
115,Brazil,Maranhão,-4.9609498,-45.2744159,0.046,10.2,12.5266666412354,1228.0,147.0,27.0
116,Brazil,Mato Grosso,-12.6818712,-56.921099,0.019,4.5,0.0,1817.0,713.0,31.0
117,Brazil,Mato Grosso do Sul,-20.7722295,-54.7851531,0.019,4.3,2.07833337783813,1518.0,33.0,31.0
118,Brazil,Minas Gerais,-18.512178,-44.5550308,0.021,5.4,10.8566665649414,1138.0,125.0,30.0
119,Brazil,Paraná,-25.2520888,-52.0215415,0.016,4.0,20.3250007629395,1784.0,126.0,24.0
120,Brazil,Paraíba,-7.2399609,-36.7819505,0.032,7.6,19.5,424.5,105.0,29.0
121,Brazil,Pará,-1.9981271,-54.9306152,0.035,7.8,4.33166646957397,1425.5,172.0,25.0
122,Brazil,Pernambuco,-8.8137173,-36.954107,0.027,6.5,15.3099994659424,337.5,82.0,33.0
123,Brazil,Piauí,-7.7183401,-42.7289236,0.039,8.8,3.0,724.0,195.0,33.0
124,Brazil,Rio Grande do Norte,-5.4025803,-36.954107,0.03,7.2,37.1666679382324,535.5,134.0,31.0
125,Brazil,Rio Grande do Sul,-30.0346316,-51.2176986,0.012,3.2,2591.24829101563,1514.0,2.0,24.0
126,Brazil,Rio de Janeiro,-22.9068467,-43.1728965,0.011,2.9,5005.61474609375,1047.5,10.0,29.0
127,Brazil,Rondônia,-11.5057341,-63.580611,0.024,5.5,2.06666660308838,1681.5,255.0,27.0
128,Brazil,Roraima,2.7375971,-62.0750998,0.029,7.1,0.104999996721745,1669.5,3415.0,25.0
129,Brazil,Santa Catarina,-27.2423392,-50.2188556,0.019,4.9,8.18833351135254,1489.5,314.0,17.0
130,Brazil,Sergipe,-10.5740934,-37.3856581,0.034,8.0,108.533332824707,575.0,42.0,29.0
131,Brazil,São Paulo,-23.5505199,-46.6333094,0.012,3.4,11550.8671875,1215.5,4.0,30.0
132,Brazil,Tocantins,-10.17528,-48.2982474,0.03,7.3,136.0,1678.0,12.0,36.0
133,Burkina Faso,Boucle de mouhoun,12.4166,-3.4195527,0.591,91.9,57.1666679382324,928.5,228.0,38.0
134,Burkina Faso,Cascades,10.4072992,-4.5624426,0.493,84.4,25.1599998474121,1197.0,46.0,32.0
135,Burkina Faso,Centre,12.3425897,-1.443469,0.207,43.9,874.728332519531,905.0,19.0,37.0
136,Burkina Faso,Centre-est,11.5247674,-0.1494988,0.58,91.6,21.3333339691162,983.0,380.0,34.0
137,Burkina Faso,Centre-nord,13.1724464,-0.9056623,0.575,93.6,95.0166625976563,746.0,180.0,37.0
138,Burkina Faso,Centre-ouest,11.8798466,-2.302446,0.554,86.6,22.5166664123535,995.0,260.0,35.0
139,Burkina Faso,Centre-sud,11.5228911,-1.0586135,0.513,86.8,85.8899993896485,990.5,431.0,36.0
140,Burkina Faso,Est,12.4365526,0.9056623,0.698,96.7,9.83333301544189,898.5,364.0,36.0
141,Burkina Faso,Hauts basins,11.4942003,-4.2333355,0.459,74.9,50.6033325195313,1065.0,175.0,34.0
142,Burkina Faso,Nord,13.718252,-2.302446,0.581,89.2,106.529998779297,686.5,54.0,38.0
143,Burkina Faso,Plateau central,12.2537648,-0.7532809,0.524,87.6,95.2216644287109,883.5,103.0,37.0
144,Burkina Faso,Sahel,14.1000865,-0.1494988,0.69,97.0,43.1666679382324,543.0,468.0,38.0
145,Burkina Faso,Sud-ouest,10.4231493,-3.2583626,0.655,92.4,41.716667175293,1153.5,512.0,33.0
146,Burundi,Bujumbura Mairie,-3.4146958,29.3598782,0.164,36.3,1936.76672363281,1007.0,4.0,29.0
147,Burundi,Centre-Est,9.0630758,7.4649479,0.473,83.6,113.5,1528.0,12.0,33.0
148,Burundi,Nord,-3.3615184,29.3741678,0.501,85.7,3332.79174804688,887.5,4.0,32.0
149,Burundi,Ouest,-3.373056,29.918886,0.499,87.8,443.466674804688,907.0,29.0,26.0
150,Burundi,Sud,-3.373056,29.918886,0.422,78.9,443.466674804688,907.0,29.0,26.0
151,Cambodia,Banteay Mean Chey,13.6672596,102.8975098,0.097,22.6,80.533332824707,1109.0,35.0,31.0
152,Cambodia,Battambang & Pailin,13.09573,103.2022055,0.104,22.8,1241.95666503906,1157.0,2.0,32.0
153,Cambodia,Kampong Cham,11.9924294,105.4645408,0.16,37.4,1420.11828613281,1486.0,106.0,30.0
154,Cambodia,Kampong Chhnang,12.1392352,104.5655273,0.193,44.6,77.283332824707,1392.0,122.0,31.0
155,Cambodia,Kampong Speu,11.6155109,104.3791912,0.182,42.5,35.7916679382324,1205.0,208.0,30.0
156,Cambodia,Kampong Thom,12.90616,105.2194808,0.183,41.0,43.9383354187012,1517.0,258.0,29.0
157,Cambodia,Kampot & Kep,10.5942421,104.1640355,0.155,35.1,514.329956054688,1888.0,104.0,29.0
158,Cambodia,Kandal,11.2237383,105.1258955,0.121,29.3,224.050003051758,1181.0,144.0,26.0
159,Cambodia,Kratie,12.4896877,106.0287512,0.274,55.6,594.530029296875,1548.5,236.0,28.0
160,Cambodia,Mondol Kiri & Rattanak Kiri,48.8280793,2.3581294,0.28,54.4,16059.5498046875,515.0,3.0,22.0
161,Cambodia,Otdar Mean Chey,14.1717195,103.6362715,0.196,45.7,10.5500001907349,1324.5,167.0,29.0
162,Cambodia,Phnom Penh,11.5563738,104.9282099,0.026,7.0,11733.4462890625,1185.0,5.0,33.0
163,Cambodia,Preah Sihanouk & Kaoh Kong,10.7581899,103.8216261,0.091,19.8,32.1316680908203,2402.0,84.0,30.0
164,Cambodia,Preah Vihear & Steung Treng,14.3915607,104.680174,0.304,62.2,22.5416660308838,1446.0,265.0,28.0
165,Cambodia,Prey Veng,11.3802442,105.5005483,0.12,28.1,242.341659545898,1292.0,244.0,30.0
166,Cambodia,Pursat,12.4651824,103.8911999,0.221,47.2,96.4833374023438,1262.0,134.0,29.0
167,Cambodia,Siem Reap,13.3550091,103.855173,0.204,43.3,815.208312988281,1183.0,2.0,32.0
168,Cambodia,Svay Rieng,11.142722,105.8290298,0.1,24.8,323.450012207031,1425.5,170.0,29.0
169,Cambodia,Takeo,10.9321519,104.798771,0.106,25.8,363.920013427734,1188.0,97.0,28.0
170,Cameroon,Adamaoua,6.9181954,12.8054753,0.269,51.1,8.33166694641113,1706.5,517.0,26.0
171,Cameroon,Centre (sansYaoundé),3.8852873,11.5407908,0.179,41.8,4736.88330078125,1529.0,3.0,31.0
172,Cameroon,Douala,4.0510564,9.7678687,0.024,6.7,476.191680908203,2863.5,9.0,27.0
173,Cameroon,Est,3.9505128,13.914399,0.274,56.1,10.6666669845581,1562.0,185.0,24.0
174,Cameroon,Extrême-Nord,10.6315589,14.6587821,0.54,86.7,123.824996948242,889.0,370.0,38.0
175,Cameroon,Littoral (sans Douala),4.0134386,9.7170073,0.091,19.9,612.031677246094,2956.5,8.0,25.0
176,Cameroon,Nord,8.5809013,13.914399,0.458,77.3,5.16666650772095,1324.0,267.0,34.0
177,Cameroon,Nord-Ouest,6.4703739,10.439656,0.167,38.8,91.3699951171875,2041.0,107.0,27.0
178,Cameroon,Ouest,5.4638158,10.8000051,0.146,35.1,65.3333358764649,1626.5,77.0,27.0
179,Cameroon,Sud,2.7202832,11.7068294,0.131,30.8,17.0,1523.5,298.0,22.0
180,Cameroon,Sud-Ouest,5.1573493,9.3673084,0.129,29.3,60.0,2877.0,135.0,23.0
181,Cameroon,Yaoundé,3.8480325,11.5020752,0.026,6.5,1488.26672363281,1527.0,3.0,29.0
182,Central African Republic,Bamingui-Bangoran,8.2733455,20.7122465,0.364,72.0,0.333333343267441,1560.0,564.0,30.0
183,Central African Republic,Bangui,4.3946735,18.5581899,0.197,42.9,4715.05810546875,1797.0,13.0,32.0
184,Central African Republic,Basse-Kotto,4.8719319,21.2845025,0.544,92.4,13.6666669845581,1820.5,191.0,27.0
185,Central African Republic,Haut-Mbomou,6.2537134,25.4733554,0.418,83.3,0.0,1726.5,1826.0,27.0
186,Central African Republic,Haute-Kotto,7.7964379,23.3823545,0.42,77.7,0.0,1505.5,661.0,30.0
187,Central African Republic,Kémo,5.8867794,19.3783206,0.501,86.7,5.66666650772095,1682.0,872.0,26.0
188,Central African Republic,Lobaye,4.3525981,17.4795173,0.494,87.1,9.0,1743.5,191.0,27.0
189,Central African Republic,Mambéré-Kadéï,4.7055653,15.9699878,0.497,85.3,10.4300003051758,1554.0,125.0,25.0
190,Central African Republic,Mbomou,5.556837,23.7632828,0.491,89.7,0.0,1908.0,2120.0,25.0
191,Central African Republic,Nana-Grébizi,7.1848607,19.3783206,0.419,78.7,7.0,1550.5,346.0,27.0
192,Central African Republic,Nana-Mambéré,5.6932135,15.2194808,0.52,88.5,6.66666650772095,1464.5,215.0,25.0
193,Central African Republic,Ombella-M'poko,5.1188825,18.4276047,0.403,76.6,2.5,1641.5,316.0,27.0
